paragraph_index,text,assigned_narrator,confidence,probabilities
562,"He was on his feet before her smile reached its most strained point—he walked away, rubbing his head...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
563,She smiled politely and went into the psychomantium. She locked the door and put a chair against it.,5,1.0,"[0.0, 0.0, 3.0036462678960357e-22, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
564,"Are you happy? She asked the walls, the ceiling, the floor. Are you happy that we have no one but ea...",7,0.9999999999827605,"[0.0, 0.0, 0.0, 0.0, 1.724029352932841e-11, 0.0, 0.0, 0.9999999999827605, 0.0]"
565,"They looked the same now, all four of them. It was tiresome to see herself repeated so exactly, with...",5,1.0,"[0.0, 0.0, 2.0454615699883975e-22, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
566,I am going down against her I am going down against her She had meant something by that. They were w...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 3.065372062979799e-22, 0.0, 1.0, 0.0, 0.0]"
567,It was night-time when she was able to stand up without her head spinning. She ripped her curtains o...,5,0.999993718963393,"[0.0, 0.0, 6.281036608158602e-06, 0.0, 0.0, 0.999993718963393, 0.0, 0.0, 0.0]"
568,"What am I? She strapped Lily’s watch to her wrist. She swallowed her friend’s gift of ten years, or ...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
569,"The ground floor of the house was the only part that was lit. She turned to trapdoor-room, but Eliot...",5,0.9999999999989022,"[0.0, 0.0, 1.0986806512341356e-12, 0.0, 0.0, 0.9999999999989022, 0.0, 0.0, 0.0]"
570,"She smelt baked apple. She gagged. The pie looked impressive, like a crisp brown basket. Even Luc co...",5,1.0,"[0.0, 0.0, 1.4771873367309478e-16, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
571,The kitchen light was so bright she couldn’t see him properly. But she saw the winter apples—their p...,5,0.9999999999996838,"[0.0, 0.0, 3.16045150623606e-13, 0.0, 0.0, 0.9999999999996838, 0.0, 0.0, 0.0]"
572,"She took the slice he offered her and tossed it into the bin, saucer and all. She peered at him. Why...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
573,"He meant something by the pie. He meant to poison her in some way, to disable her. Or, misguidedly, ...",5,0.9999999999997655,"[0.0, 0.0, 2.361084670463429e-13, 0.0, 0.0, 0.9999999999997655, 0.0, 0.0, 0.0]"
574,"She beckoned him frantically, but he stayed where he was.",5,1.0,"[0.0, 0.0, 2.3813573655262252e-29, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
575,"He said something, but she could no longer bear his voice. When he left her and went upstairs, she f...",6,0.9999999999999964,"[0.0, 0.0, 0.0, 0.0, 2.963249525452194e-15, 0.0, 0.9999999999999964, 0.0, 0.0]"
576,"She ran downstairs, away from him. There was someone strange at the front door. They stood where the...",5,0.9540913983489893,"[0.0, 0.0, 0.045908601651011, 0.0, 0.0, 0.9540913983489893, 0.0, 0.0, 0.0]"
577,It’s July. I’ve been listening to one song by the Shirelles over and over. Will you still love me to...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
578,Dad has closed the bed-and-breakfast. That was three weeks ago. He couldn’t run the place without he...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
579,She kissed my cheek and then dabbed at it with her perfumed handkerchief.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 2.66575940858113e-32, 0.0, 1.0, 0.0, 0.0]"
580,"Dad and Lily would never have this, they would never be old together and think inside each other’s c...",5,1.0,"[0.0, 0.0, 1.2488025843477142e-21, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
581,"Sylvie and The Paul went back to Paris, and Dad moved around the house normally again.",0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
582,The Shirelles block my nose. I breathe with my mouth open and my mouth is dry. Headaches mean that f...,6,0.9999996322072581,"[3.6779274265701554e-07, 0.0, 0.0, 0.0, 7.054759621978199e-21, 0.0, 0.9999996322072581, 0.0, 0.0]"
583,"Sometimes Dad comes and stands in the garden while I’m on the roof. We don’t address each other, but...",6,0.9999999999999911,"[0.0, 0.0, 0.0, 0.0, 8.775072230744259e-15, 0.0, 0.9999999999999911, 0.0, 0.0]"
584,"In the past couple of weeks he’s been to London and Brighton, Liverpool, also Manchester, I think, t...",6,0.9999999987870929,"[0.0, 0.0, 0.0, 0.0, 1.2129064936888312e-09, 0.0, 0.9999999987870929, 0.0, 0.0]"
585,"My head ached so fiercely that I actually gasped, and he looked at me expectantly, waiting for me to...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 9.217442382121031e-34, 0.0, 1.0, 0.0, 0.0]"
586,"I couldn’t lie down and groan in front of him, so I sat up straight at my desk. He stood with his ha...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 7.657359311059111e-16, 0.0, 1.0, 0.0, 0.0]"
587,Dad’s questions make me think that there may be some large omission that my memory has made out of i...,3,1.0,"[0.0, 0.0, 0.0, 1.0, 2.034663338635001e-18, 0.0, 0.0, 0.0, 0.0]"
588,"The shoes were soaked through with (I didn’t make a sound but stood away, tried to think and looked ...",3,1.0,"[0.0, 0.0, 0.0, 1.0, 1.5488352911826665e-57, 0.0, 0.0, 0.0, 0.0]"
589,"There is no one in Dover who looks like my sister. I tour the town walking and on my bike, shaken by...",6,0.999999999998991,"[4.8370064910965835e-17, 0.0, 0.0, 0.0, 1.0096733961967227e-12, 0.0, 0.999999999998991, 0.0, 0.0]"
590,"Dad doesn’t notice, but chairs are moved in the house. You leave a room and when you return the chai...",0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
591,"I will write this down now, before I decide not to: This morning I had just put the shoes back in th...",6,0.9999999999989342,"[0.0, 0.0, 0.0, 0.0, 1.0648308620975097e-12, 0.0, 0.9999999999989342, 0.0, 0.0]"
592,"Once for no, twice for yes Once for no, twice for yes hear me My question wasn’t loud enough to be h...",4,0.9998481439076733,"[6.371445273372527e-10, 0.0, 0.0, 0.0, 0.9998481439076733, 0.0, 0.00015185545518150282, 0.0, 0.0]"
593,I had to hold on to the wall. I’ve read that madness is present when everything you see and hear tak...,6,0.9999999999873133,"[1.2686580809206686e-11, 0.0, 0.0, 0.0, 1.0128103976323855e-21, 0.0, 0.9999999999873133, 0.0, 0.0]"
594,No sound.,0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
595,"Step, step, halt.",0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
596,Three creaks. She stepped three times.,5,1.0,"[0.0, 0.0, 3.063234216341599e-18, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
597,"What is the meaning of it? Three creaks, three weeks? If she comes back for her shoes in three days,...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
